Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females,,
C3010,33,2,0,District - Chennai  02,Total,30-34,366428,191662,174766,3606,2238,1368,0,0,0,2184,1336,848,717,485,232,517,308,209,188,109,79,,
C3010,33,2,0,District - Chennai  02,Total,35-59,1175953,616731,559222,6278,3982,2296,0,0,0,3753,2434,1319,1072,664,408,696,407,289,757,477,280,,
C3010,33,2,0,District - Chennai  02,Total,60+,350826,173462,177364,1613,1023,590,0,0,0,940,622,318,319,202,117,148,80,68,206,119,87,,
C3010,33,2,0,District - Chennai  02,Total,Age not stated,128291,66996,61295,3375,1913,1462,0,0,0,2351,1278,1073,681,435,246,246,141,105,97,59,38,,
C3010,33,2,0,District - Chennai  02,Rural,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,30-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,35-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,60+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Rural,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,All ages,4343645,2219539,2124106,952492,495814,456678,809911,413603,396308,116139,65465,50674,17746,11691,6055,6944,4027,2917,1752,1028,724,,
C3010,33,2,0,District - Chennai  02,Urban,0-4,299356,151721,147635,34418,17735,16683,34418,17735,16683,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,5,69908,35678,34230,38003,19443,18560,38003,19443,18560,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,6,64076,32321,31755,44903,22694,22209,44903,22694,22209,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,7,66028,34140,31888,57203,29619,27584,57203,29619,27584,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,8,72770,36689,36081,64202,32381,31821,64202,32381,31821,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,9,61215,30585,30630,54909,27486,27423,54909,27486,27423,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,10,89809,46543,43266,78037,40386,37651,78037,40386,37651,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,11,66509,34152,32357,58630,30070,28560,58630,30070,28560,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,12,80581,41614,38967,68553,35243,33310,68553,35243,33310,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,13,73958,36759,37199,62433,30885,31548,62433,30885,31548,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,14,70140,35453,34687,56467,28477,27990,56467,28477,27990,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,2,0,District - Chennai  02,Urban,15-19,410863,210259,200604,223625,115529,108096,177337,91165,86172,36242,18217,18025,7962,5096,2866,1990,1004,986,94,47,47,,
C3010,33,2,0,District - Chennai  02,Urban,20-24,452191,224627,227564,84146,48532,35614,14816,8019,6797,63088,36600,26488,4485,2951,1534,1594,875,719,163,87,76,,
C3010,33,2,0,District - Chennai  02,Urban,25-29,444743,220147,224596,12091,8178,3913,0,0,0,7581,4978,2603,2510,1858,652,1753,1212,541,247,130,117,,
C3010,33,2,0,District - Chennai  02,Urban,30-34,366428,191662,174766,3606,2238,1368,0,0,0,2184,1336,848,717,485,232,517,308,209,188,109,79,,
C3010,33,2,0,District - Chennai  02,Urban,35-59,1175953,616731,559222,6278,3982,2296,0,0,0,3753,2434,1319,1072,664,408,696,407,289,757,477,280,,
C3010,33,2,0,District - Chennai  02,Urban,60+,350826,173462,177364,1613,1023,590,0,0,0,940,622,318,319,202,117,148,80,68,206,119,87,,
C3010,33,2,0,District - Chennai  02,Urban,Age not stated,128291,66996,61295,3375,1913,1462,0,0,0,2351,1278,1073,681,435,246,246,141,105,97,59,38,,
C3010,33,3,0,District - Kancheepuram  03,Total,All ages,2877468,1457242,1420226,665496,349775,315721,614730,317802,296928,35080,21101,13979,10064,7420,2644,4784,3022,1762,838,430,408,,
C3010,33,3,0,District - Kancheepuram  03,Total,0-4,236095,120307,115788,19861,10258,9603,19861,10258,9603,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,5,52591,27017,25574,27862,14423,13439,27862,14423,13439,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,6,48573,24673,23900,37553,19066,18487,37553,19066,18487,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,7,52637,26973,25664,47869,24535,23334,47869,24535,23334,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,8,57614,28850,28764,53448,26802,26646,53448,26802,26646,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,9,49566,24863,24703,46535,23378,23157,46535,23378,23157,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,10,65535,33889,31646,59713,30975,28738,59713,30975,28738,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,11,49017,25214,23803,45357,23321,22036,45357,23321,22036,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,12,62497,32140,30357,55077,28389,26688,55077,28389,26688,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,13,57323,28633,28690,49456,24869,24587,49456,24869,24587,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,14,51610,26057,25553,42060,21585,20475,42060,21585,20475,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Total,15-19,292030,148879,143151,135383,73613,61770,116270,62206,54064,12741,7064,5677,4949,3581,1368,1361,728,633,62,34,28,,
C3010,33,3,0,District - Kancheepuram  03,Total,20-24,288917,145143,143774,37783,23299,14484,13669,7995,5674,19030,11726,7304,3389,2579,810,1591,946,645,104,53,51,,
C3010,33,3,0,District - Kancheepuram  03,Total,25-29,278989,135359,143630,3952,2891,1061,0,0,0,1926,1395,531,948,745,203,958,705,253,120,46,74,,
C3010,33,3,0,District - Kancheepuram  03,Total,30-34,221418,113751,107667,1230,833,397,0,0,0,523,342,181,233,163,70,393,297,96,81,31,50,,
C3010,33,3,0,District - Kancheepuram  03,Total,35-59,768748,393956,374792,1869,1207,662,0,0,0,682,451,231,399,250,149,429,313,116,359,193,166,,
C3010,33,3,0,District - Kancheepuram  03,Total,60+,233860,116152,117708,363,240,123,0,0,0,131,96,35,85,49,36,44,27,17,103,68,35,,
C3010,33,3,0,District - Kancheepuram  03,Total,Age not stated,10448,5386,5062,125,91,34,0,0,0,47,27,20,61,53,8,8,6,2,9,5,4,,
C3010,33,3,0,District - Kancheepuram  03,Rural,All ages,1342502,676095,666407,308980,162990,145990,297335,154917,142418,7434,5194,2240,2815,2106,709,906,535,371,490,238,252,,
C3010,33,3,0,District - Kancheepuram  03,Rural,0-4,115977,59016,56961,6780,3496,3284,6780,3496,3284,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,5,25516,13138,12378,12719,6598,6121,12719,6598,6121,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,6,24208,12342,11866,18937,9647,9290,18937,9647,9290,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,7,26924,13725,13199,24445,12461,11984,24445,12461,11984,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,8,30342,15173,15169,28047,14069,13978,28047,14069,13978,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,9,26249,13216,13033,24639,12434,12205,24639,12434,12205,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,10,33635,17334,16301,30459,15781,14678,30459,15781,14678,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,11,24053,12380,11673,22166,11423,10743,22166,11423,10743,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,12,32697,16767,15930,28423,14674,13749,28423,14674,13749,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,13,28896,14419,14477,24473,12408,12065,24473,12408,12065,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,14,25685,12970,12715,20328,10535,9793,20328,10535,9793,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Rural,15-19,143411,72913,70498,55214,31307,23907,50303,27930,22373,3029,2044,985,1452,1097,355,399,220,179,31,16,15,,
C3010,33,3,0,District - Kancheepuram  03,Rural,20-24,129028,65517,63511,10680,7044,3636,5616,3461,2155,3812,2694,1118,914,707,207,286,162,124,52,20,32,,
C3010,33,3,0,District - Kancheepuram  03,Rural,25-29,121063,58689,62374,790,573,217,0,0,0,399,314,85,213,156,57,119,86,33,59,17,42,,
C3010,33,3,0,District - Kancheepuram  03,Rural,30-34,92423,46557,45866,219,136,83,0,0,0,84,63,21,58,37,21,31,23,8,46,13,33,,
C3010,33,3,0,District - Kancheepuram  03,Rural,35-59,347079,174392,172687,482,283,199,0,0,0,82,62,20,113,64,49,49,27,22,238,130,108,,
C3010,33,3,0,District - Kancheepuram  03,Rural,60+,110305,55024,55281,122,79,43,0,0,0,18,14,4,29,14,15,17,12,5,58,39,19,,
C3010,33,3,0,District - Kancheepuram  03,Rural,Age not stated,5011,2523,2488,57,42,15,0,0,0,10,3,7,36,31,5,5,5,0,6,3,3,,
C3010,33,3,0,District - Kancheepuram  03,Urban,All ages,1534966,781147,753819,356516,186785,169731,317395,162885,154510,27646,15907,11739,7249,5314,1935,3878,2487,1391,348,192,156,,
C3010,33,3,0,District - Kancheepuram  03,Urban,0-4,120118,61291,58827,13081,6762,6319,13081,6762,6319,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,5,27075,13879,13196,15143,7825,7318,15143,7825,7318,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,6,24365,12331,12034,18616,9419,9197,18616,9419,9197,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,7,25713,13248,12465,23424,12074,11350,23424,12074,11350,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,8,27272,13677,13595,25401,12733,12668,25401,12733,12668,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,9,23317,11647,11670,21896,10944,10952,21896,10944,10952,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,10,31900,16555,15345,29254,15194,14060,29254,15194,14060,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,11,24964,12834,12130,23191,11898,11293,23191,11898,11293,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,12,29800,15373,14427,26654,13715,12939,26654,13715,12939,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,13,28427,14214,14213,24983,12461,12522,24983,12461,12522,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,14,25925,13087,12838,21732,11050,10682,21732,11050,10682,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,3,0,District - Kancheepuram  03,Urban,15-19,148619,75966,72653,80169,42306,37863,65967,34276,31691,9712,5020,4692,3497,2484,1013,962,508,454,31,18,13,,
C3010,33,3,0,District - Kancheepuram  03,Urban,20-24,159889,79626,80263,27103,16255,10848,8053,4534,3519,15218,9032,6186,2475,1872,603,1305,784,521,52,33,19,,
C3010,33,3,0,District - Kancheepuram  03,Urban,25-29,157926,76670,81256,3162,2318,844,0,0,0,1527,1081,446,735,589,146,839,619,220,61,29,32,,
C3010,33,3,0,District - Kancheepuram  03,Urban,30-34,128995,67194,61801,1011,697,314,0,0,0,439,279,160,175,126,49,362,274,88,35,18,17,,
C3010,33,3,0,District - Kancheepuram  03,Urban,35-59,421669,219564,202105,1387,924,463,0,0,0,600,389,211,286,186,100,380,286,94,121,63,58,,
C3010,33,3,0,District - Kancheepuram  03,Urban,60+,123555,61128,62427,241,161,80,0,0,0,113,82,31,56,35,21,27,15,12,45,29,16,,
C3010,33,3,0,District - Kancheepuram  03,Urban,Age not stated,5437,2863,2574,68,49,19,0,0,0,37,24,13,25,22,3,3,1,2,3,2,1,,
C3010,33,4,0,District - Vellore  04,Total,All ages,3477317,1741083,1736234,790108,416263,373845,747718,389699,358019,28807,17753,11054,9292,6342,2950,2869,1599,1270,1422,870,552,,
C3010,33,4,0,District - Vellore  04,Total,0-4,303706,156092,147614,15796,8249,7547,15796,8249,7547,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,5,66521,34526,31995,30618,15905,14713,30618,15905,14713,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,6,61953,31836,30117,46809,24127,22682,46809,24127,22682,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,7,73147,37293,35854,66228,33912,32316,66228,33912,32316,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,8,76067,38317,37750,70652,35706,34946,70652,35706,34946,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,9,68998,35074,33924,64915,33134,31781,64915,33134,31781,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,10,83316,42665,40651,75551,38912,36639,75551,38912,36639,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,11,63211,32155,31056,58266,29687,28579,58266,29687,28579,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,12,81080,41556,39524,69937,36211,33726,69937,36211,33726,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,13,75014,37387,37627,62595,31643,30952,62595,31643,30952,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,14,66430,33818,32612,51668,26908,24760,51668,26908,24760,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Total,15-19,351329,177610,173719,141001,78734,62267,124307,68796,55511,10742,5978,4764,4855,3381,1474,1043,552,491,54,27,27,,
C3010,33,4,0,District - Vellore  04,Total,20-24,324407,162082,162325,29950,19064,10886,10376,6509,3867,15770,10081,5689,2857,1939,918,778,421,357,169,114,55,,
C3010,33,4,0,District - Vellore  04,Total,25-29,304192,144310,159882,2994,2090,904,0,0,0,1460,1074,386,862,606,256,437,271,166,235,139,96,,
C3010,33,4,0,District - Vellore  04,Total,30-34,248188,122610,125578,954,609,345,0,0,0,347,257,90,249,160,89,184,90,94,174,102,72,,
C3010,33,4,0,District - Vellore  04,Total,35-59,917368,465975,451393,1605,1011,594,0,0,0,348,259,89,303,161,142,336,206,130,618,385,233,,
C3010,33,4,0,District - Vellore  04,Total,60+,296324,139485,156839,395,238,157,0,0,0,64,43,21,104,58,46,62,38,24,165,99,66,,
C3010,33,4,0,District - Vellore  04,Total,Age not stated,16066,8292,7774,174,123,51,0,0,0,76,61,15,62,37,25,29,21,8,7,4,3,,
C3010,33,4,0,District - Vellore  04,Rural,All ages,2169319,1088090,1081229,479983,255433,224550,462698,243872,218826,11427,7704,3723,3743,2729,1014,1308,767,541,807,361,446,,
C3010,33,4,0,District - Vellore  04,Rural,0-4,195526,100862,94664,7855,4179,3676,7855,4179,3676,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,5,41622,21703,19919,18582,9675,8907,18582,9675,8907,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,6,39386,20468,18918,30195,15751,14444,30195,15751,14444,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,7,47707,24513,23194,43341,22367,20974,43341,22367,20974,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,8,49216,25000,24216,45901,23419,22482,45901,23419,22482,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,9,45144,23070,22074,42616,21907,20709,42616,21907,20709,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,10,52265,26909,25356,47479,24642,22837,47479,24642,22837,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,11,39498,20102,19396,36639,18707,17932,36639,18707,17932,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,12,51233,26096,25137,44190,22819,21371,44190,22819,21371,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,13,46727,23416,23311,38918,19915,19003,38918,19915,19003,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,14,40861,20928,19933,31541,16657,14884,31541,16657,14884,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Rural,15-19,212413,109007,103406,76882,44780,32102,69943,40265,29678,4396,2719,1677,2024,1508,516,489,275,214,30,13,17,,
C3010,33,4,0,District - Vellore  04,Rural,20-24,194394,98200,96194,13037,8789,4248,5498,3569,1929,6095,4237,1858,1069,779,290,301,172,129,74,32,42,,
C3010,33,4,0,District - Vellore  04,Rural,25-29,185861,88134,97727,1224,914,310,0,0,0,615,496,119,323,260,63,187,133,54,99,25,74,,
C3010,33,4,0,District - Vellore  04,Rural,30-34,151086,74460,76626,387,229,158,0,0,0,120,92,28,90,61,29,85,45,40,92,31,61,,
C3010,33,4,0,District - Vellore  04,Rural,35-59,571589,288137,283452,895,505,390,0,0,0,145,115,30,176,91,85,190,108,82,384,191,193,,
C3010,33,4,0,District - Vellore  04,Rural,60+,196208,92719,103489,224,120,104,0,0,0,24,16,8,44,21,23,34,17,17,122,66,56,,
C3010,33,4,0,District - Vellore  04,Rural,Age not stated,8583,4366,4217,77,58,19,0,0,0,32,29,3,17,9,8,22,17,5,6,3,3,,
C3010,33,4,0,District - Vellore  04,Urban,All ages,1307998,652993,655005,310125,160830,149295,285020,145827,139193,17380,10049,7331,5549,3613,1936,1561,832,729,615,509,106,,
C3010,33,4,0,District - Vellore  04,Urban,0-4,108180,55230,52950,7941,4070,3871,7941,4070,3871,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,5,24899,12823,12076,12036,6230,5806,12036,6230,5806,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,6,22567,11368,11199,16614,8376,8238,16614,8376,8238,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,7,25440,12780,12660,22887,11545,11342,22887,11545,11342,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,8,26851,13317,13534,24751,12287,12464,24751,12287,12464,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,9,23854,12004,11850,22299,11227,11072,22299,11227,11072,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,10,31051,15756,15295,28072,14270,13802,28072,14270,13802,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,11,23713,12053,11660,21627,10980,10647,21627,10980,10647,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,12,29847,15460,14387,25747,13392,12355,25747,13392,12355,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,13,28287,13971,14316,23677,11728,11949,23677,11728,11949,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,14,25569,12890,12679,20127,10251,9876,20127,10251,9876,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,4,0,District - Vellore  04,Urban,15-19,138916,68603,70313,64119,33954,30165,54364,28531,25833,6346,3259,3087,2831,1873,958,554,277,277,24,14,10,,
C3010,33,4,0,District - Vellore  04,Urban,20-24,130013,63882,66131,16913,10275,6638,4878,2940,1938,9675,5844,3831,1788,1160,628,477,249,228,95,82,13,,
C3010,33,4,0,District - Vellore  04,Urban,25-29,118331,56176,62155,1770,1176,594,0,0,0,845,578,267,539,346,193,250,138,112,136,114,22,,
C3010,33,4,0,District - Vellore  04,Urban,30-34,97102,48150,48952,567,380,187,0,0,0,227,165,62,159,99,60,99,45,54,82,71,11,,
C3010,33,4,0,District - Vellore  04,Urban,35-59,345779,177838,167941,710,506,204,0,0,0,203,144,59,127,70,57,146,98,48,234,194,40,,
C3010,33,4,0,District - Vellore  04,Urban,60+,100116,46766,53350,171,118,53,0,0,0,40,27,13,60,37,23,28,21,7,43,33,10,,
C3010,33,4,0,District - Vellore  04,Urban,Age not stated,7483,3926,3557,97,65,32,0,0,0,44,32,12,45,28,17,7,4,3,1,1,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,All ages,2856300,1473597,1382703,646285,354119,292166,616859,334263,282596,22069,14932,7137,4895,3486,1409,1427,874,553,1035,564,471,,
C3010,33,5,0,District - Dharmapuri  05,Total,0-4,273367,145840,127527,11524,6291,5233,11524,6291,5233,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,5,58649,31629,27020,28680,15504,13176,28680,15504,13176,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,6,54559,29360,25199,42825,23183,19642,42825,23183,19642,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,7,66512,35514,30998,60515,32572,27943,60515,32572,27943,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,8,69017,36319,32698,63434,33727,29707,63434,33727,29707,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,9,61713,32349,29364,57278,30344,26934,57278,30344,26934,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,10,72942,38645,34297,63420,34147,29273,63420,34147,29273,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,11,53908,28041,25867,48449,25567,22882,48449,25567,22882,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,12,70104,36536,33568,56514,30075,26439,56514,30075,26439,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,13,60817,31241,29576,48213,25293,22920,48213,25293,22920,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,14,52371,27397,24974,38648,20688,17960,38648,20688,17960,0,0,0,0,0,0,0,0,0,0,0,0,,
C3010,33,5,0,District - Dharmapuri  05,Total,15-19,273156,145394,127762,100711,58569,42142,90841,52488,38353,7060,4199,2861,2318,1625,693,471,249,222,21,8,13,,
C3010,33,5,0,District - Dharmapuri  05,Total,20-24,254888,130080,124808,20994,14603,6391,6518,4384,2134,12609,8924,3685,1435,1049,386,350,211,139,82,35,47,,
C3010,33,5,0,District - Dharmapuri  05,Total,25-29,261019,124668,136351,2597,1931,666,0,0,0,1587,1229,358,588,456,132,271,184,87,151,62,89,,
C3010,33,5,0,District - Dharmapuri  05,Total,30-34,209560,103914,105646,751,476,275,0,0,0,348,235,113,163,106,57,102,65,37,138,70,68,,
